"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000174099.10"	66.195322885562	-3.77840134370049	0.346480984163959	-10.9050756503061	1.09002566123584e-27	9.36978668393843e-26
"ENSG00000174130.12"	250.094445024162	-1.11166574326274	0.143821497983914	-7.72948244070631	1.07984702434149e-14	3.77173014369856e-13
"ENSG00000174473.15"	34.4843260530018	-1.03089710211707	0.322867229294498	-3.19294437025926	0.00140830074397469	0.00766345284671895
"ENSG00000175040.5"	206.123951672299	-1.10846272834862	0.147827611151707	-7.4983470253813	6.46276162943637e-14	2.09301033715514e-12
"ENSG00000175175.5"	132.911895365269	1.17567841423769	0.183494793523419	6.40714862619596	1.48266271681977e-10	3.30671602226171e-09
"ENSG00000175445.14"	171.850388763191	-1.34072504631568	0.163774694388962	-8.18639931717098	2.69157639819245e-16	1.05982910412056e-14
"ENSG00000175489.9"	79.7716223969806	-1.92116435735944	0.250151739824269	-7.67999598447348	1.59093576256035e-14	5.48883660775583e-13
"ENSG00000175899.14"	49.5718141781048	-1.32407034716852	0.30542059970588	-4.33523589582234	1.45603894529316e-05	0.000133919989703783
"ENSG00000176170.13"	104.068297195337	-1.3732813546783	0.2085661182295	-6.58439331534751	4.56746549295313e-11	1.08957469398218e-09
"ENSG00000176349.11"	30.481444847788	-1.93103592952534	0.380174498561461	-5.07934103111117	3.78746293438434e-07	4.73115690099104e-06
"ENSG00000176358.15"	27.6158712335897	-1.56062504093269	0.380446066882485	-4.10209271900491	4.09430131570027e-05	0.000335671816241602
"ENSG00000176531.10"	35.1132535482484	-1.96360486513426	0.346300271875122	-5.67023772318132	1.42599515568544e-08	2.33896411111717e-07
"ENSG00000176998.4"	40.5518278890268	-1.08562321221931	0.304680896921985	-3.56314827475806	0.000366433562748077	0.00235898001628985
"ENSG00000177191.2"	94.4951667677133	-2.03967313496435	0.219226251485658	-9.30396392376297	1.35305024263495e-20	7.41050713882012e-19
"ENSG00000177409.11"	4396.24200256897	-1.6074994065384	0.124107604983772	-12.9524649738313	2.27528942299596e-38	3.10197791335116e-36
"ENSG00000177575.12"	1083.4075561929	-1.46757436910547	0.0770848114223057	-19.0384375602274	8.1935619126485e-81	3.58228177553346e-78
"ENSG00000177606.6"	750.699784322467	-1.56698632747756	0.0840898598677585	-18.6346645117715	1.68205662362202e-77	7.10893197696787e-75
"ENSG00000177989.13"	484.672384167364	-2.19647400042624	0.107613647407185	-20.4107383528716	1.34241447383172e-92	7.40020570161409e-90
"ENSG00000177990.11"	64.7107880041433	-1.52856278923587	0.256521572529572	-5.95880796364467	2.54084460449126e-09	4.70984923104454e-08
"ENSG00000178531.5"	96.1607228832719	1.12511685674755	0.220348904935685	5.10606965383355	3.28928486462117e-07	4.14355119707222e-06
"ENSG00000178685.13"	2990.49899504106	-1.25518291204206	0.0646694725614904	-19.4092028638177	6.4520254492222e-84	3.08698983662975e-81
"ENSG00000178826.10"	22.0940020886796	1.61238693104666	0.427673648767236	3.77013392266357	0.000163159969916761	0.00115634726583265
"ENSG00000179163.11"	193.777504487361	-1.51798789090818	0.152196801056282	-9.97384886129656	1.98388511170871e-23	1.31008746517473e-21
"ENSG00000179348.11"	327.11950527497	-1.30048236607676	0.118591369428578	-10.9660793390195	5.56327470604393e-28	4.86460413778834e-26
"ENSG00000179403.11"	124.354431293975	-1.05905733085285	0.180893648614092	-5.85458549245242	4.78201174642631e-09	8.52159197933087e-08
"ENSG00000179431.6"	23.4882820237904	-2.28480468256458	0.445426486191245	-5.12947647568401	2.9054907540427e-07	3.69310448827141e-06
"ENSG00000180573.9"	188.181926588072	-3.05958551552368	0.190687191658916	-16.0450499527855	6.19091150862475e-58	1.5857488286435e-55
"ENSG00000180720.7"	59.6932115363145	-1.34909478163524	0.263399855940215	-5.12185087125276	3.02551131536673e-07	3.83221358317031e-06
"ENSG00000181126.13"	42.3805344675304	-1.07301157774218	0.297504615645957	-3.60670564862464	0.000310109102380323	0.00204010781238808
"ENSG00000181381.13"	2258.33394540785	-1.14720528828741	0.0706476401468296	-16.2384091797424	2.69831182298946e-59	7.05399909354295e-57
"ENSG00000181444.12"	641.164224410383	-1.40488457990231	0.0877476328404818	-16.0105125850663	1.07917083306609e-57	2.70946673117721e-55
"ENSG00000181577.15"	21.2076581262172	-2.25823366263355	0.463569164030267	-4.87140611985595	1.10806810953642e-06	1.28244596629962e-05
"ENSG00000181804.14"	83.7880850209496	-1.41762945604187	0.215214483695216	-6.58705414106561	4.48638720930458e-11	1.07191908642889e-09
"ENSG00000182308.6"	166.439952287456	-5.01412426540403	0.299842542707372	-16.7225244961236	8.98319482719511e-63	2.6487890049769e-60
"ENSG00000182621.17"	22.8386017420132	-2.23625103759586	0.452211933336853	-4.94513937545755	7.60894054337226e-07	9.07561214952182e-06
"ENSG00000182985.16"	24.1231638968078	-2.56059362106289	0.460592053714302	-5.55935257765255	2.7077720173804e-08	4.20475706164924e-07
"ENSG00000184368.15"	22.0011465268421	-3.60968371398674	0.575550374327086	-6.27170769927317	3.57109517990092e-10	7.54631929766062e-09
"ENSG00000184371.13"	66.8707575326074	-1.55430178273785	0.248163175168706	-6.26322491917345	3.77096087557513e-10	7.9290237050443e-09
"ENSG00000184486.9"	62.4676996108197	-1.23186297341036	0.248354206733169	-4.96010512410557	7.04550414879347e-07	8.45127219513268e-06
"ENSG00000184678.10"	71.2760350165974	-1.67672832727957	0.251785212106523	-6.65935982995777	2.75022853193392e-11	6.72519721434719e-10
"ENSG00000184838.14"	65.5603823799808	-1.5929699779167	0.255805124981004	-6.22727937149419	4.74604390380975e-10	9.8245045969639e-09
"ENSG00000184916.8"	217.97814141727	-1.03098146940411	0.135457009043422	-7.61113416488931	2.71701005001402e-14	9.10144529039043e-13
"ENSG00000184979.9"	544.103436917791	-1.23034116209086	0.0980155215260455	-12.5525135502536	3.85088876097454e-36	4.8582506070046e-34
"ENSG00000184984.9"	29.2381015344579	-3.31806043559697	0.467104464697991	-7.10346546942616	1.21666757943742e-12	3.45489994169922e-11
"ENSG00000185090.14"	771.79643499266	1.00320668932995	0.0871415895834565	11.5123753666344	1.14286432397343e-30	1.14548432914302e-28
"ENSG00000185101.12"	30.2359896861169	1.10886026544989	0.349231988811141	3.17513945164268	0.00149764508700212	0.00806825666373482
"ENSG00000185477.4"	21.9742068715728	-1.70196421224563	0.503999006941111	-3.37691977326554	0.000733024269133272	0.00434198304524212
"ENSG00000185507.19"	1681.01865115118	-1.51452866267183	0.0833517307514683	-18.1703325056049	8.86594416243735e-74	3.45880941647825e-71
"ENSG00000185633.10"	166.507293425109	-2.07322456064161	0.183566479732667	-11.2941347661125	1.40278725953276e-29	1.30778968114822e-27
"ENSG00000185650.9"	267.950344348182	-2.38820445737047	0.140058948615185	-17.0514235683156	3.41122975999515e-65	1.05490200309704e-62
"ENSG00000185686.17"	190.282113650393	-6.82319688985289	0.472667935631735	-14.4354976834498	3.09404239796049e-47	5.94384296420319e-45
"ENSG00000185745.9"	1093.93578371395	-2.67858471254719	0.189656052377315	-14.1233811363859	2.72592236583625e-45	4.80027356617192e-43
"ENSG00000185880.12"	326.138948297287	-1.48611866449185	0.131365679344985	-11.3128381164847	1.1336226366338e-29	1.07262697088656e-27
"ENSG00000185885.15"	462.135609048445	-2.42287491179848	0.120904095600371	-20.039642989489	2.48543845727962e-89	1.28623976325911e-86
"ENSG00000185920.15"	43.1356225969191	-1.23913501991487	0.310612655147962	-3.9893256098165	6.6261413068007e-05	0.000518277887902073
"ENSG00000186281.12"	70.0308755607962	-1.75670751931847	0.24460410628342	-7.18183985547242	6.8779460144164e-13	2.00703055274535e-11
"ENSG00000186472.19"	21.8434661535154	-2.84657637888879	0.49807490075505	-5.71515724758177	1.09602625168593e-08	1.82848905856921e-07
"ENSG00000187608.8"	2275.40186478801	-2.87366318600284	0.138302434515774	-20.7781099158822	6.82948119207257e-96	4.02748800159479e-93
"ENSG00000187837.3"	73.6095161855281	-2.04839150685019	0.264071437566226	-7.75695972926445	8.69895366002138e-15	3.0637231515392e-13
"ENSG00000187957.7"	97.7922525272628	-2.18276581122729	0.230590660457658	-9.46597666572925	2.9083033208097e-21	1.6572754069459e-19
"ENSG00000188282.12"	28.3100953687435	-1.38729336375554	0.36334691448395	-3.81809589803691	0.000134485651385074	0.000975500945773052
"ENSG00000188313.12"	1879.46387282149	-1.07371679355277	0.0712744818616342	-15.0645331331511	2.77116280955163e-51	5.90513836341262e-49
"ENSG00000188483.7"	40.8390659392313	-2.49327893086207	0.358170798512439	-6.9611451888797	3.37517699915367e-12	9.0857471703332e-11
"ENSG00000188549.12"	478.816777536896	-1.04541893067378	0.106749689960378	-9.79318001824462	1.2044691916694e-22	7.61669071380364e-21
"ENSG00000188906.14"	131.001500472548	-1.4661250152916	0.178255548115168	-8.22484927282238	1.95436471759764e-16	7.74355945450639e-15
"ENSG00000189057.10"	36.2272987561869	-2.33393589622109	0.359553679036899	-6.49120293379497	8.51536834435199e-11	1.9648108323574e-09
"ENSG00000189060.5"	515.321255751198	-3.49528286169886	0.125288973134144	-27.8977692470714	2.83961239844119e-171	6.00057426663931e-168
"ENSG00000189184.11"	191.665029580294	-1.7410624066964	0.158550173645868	-10.9811447484452	4.70918089310589e-28	4.14636837108956e-26
"ENSG00000189212.12"	38.4357023159437	-1.08224757902527	0.317352093254491	-3.41024244688814	0.000649051540339092	0.00390200307252696
"ENSG00000196155.12"	243.397777346594	-2.24179133017893	0.146303768311305	-15.3228543328347	5.3802022163232e-53	1.20735546727012e-50
"ENSG00000196358.10"	47.0832943837619	-1.3408833625998	0.304686471861278	-4.40086280959101	1.07821282105438e-05	0.000102096044497001
"ENSG00000196562.14"	223.742915543118	-2.03161933149698	0.147020531567108	-13.8186096175937	1.96834984071953e-43	3.159076915251e-41
"ENSG00000196611.4"	133.764486529762	-3.76539563033895	0.243425179438756	-15.4683900778896	5.67075751690171e-54	1.29548710913147e-51
"ENSG00000196684.12"	440.622023978031	-3.62712889122459	0.137570266757506	-26.3656455476539	3.39600601127889e-153	5.74106136226733e-150
"ENSG00000196787.3"	29.2619355673519	-1.21091087567976	0.381792635632813	-3.17164545008234	0.00151577940880436	0.00815150981151338
"ENSG00000197128.11"	24.9744108406168	-3.65915034773189	0.551587012016134	-6.63385878930895	3.27022701553781e-11	7.93554226411559e-10
"ENSG00000197444.9"	56.5650894485084	-1.12054421851153	0.27161082124077	-4.12555071772426	3.6984866277388e-05	0.000307455711620734
"ENSG00000197461.13"	209.906006999058	-1.27676094188245	0.151240097353613	-8.44194736860864	3.12093887847411e-17	1.31463069900908e-15
"ENSG00000197629.5"	76.4059964322637	-4.7898852107074	0.405196717254082	-11.8211352825543	3.03554330838557e-32	3.31790117301902e-30
"ENSG00000197632.8"	54.6127130333638	-1.96082887290006	0.29902888622026	-6.55732259744212	5.47824204913566e-11	1.29586998024237e-09
"ENSG00000197903.7"	140.940891627787	-2.42270903698745	0.196542842383414	-12.3266205352889	6.51210281544924e-35	7.93912996125778e-33
"ENSG00000197980.11"	25.8395951092334	-1.67442145987707	0.391470739428086	-4.27725827560777	1.89209235340966e-05	0.000169359964340847
"ENSG00000198121.13"	41.5004236073595	-2.14328931986804	0.328083809734875	-6.53274942643478	6.4573129766674e-11	1.51755831753783e-09
"ENSG00000198467.13"	1087.28167439623	-1.51003868883281	0.0709335107672031	-21.2880861598491	1.46384951155022e-100	1.0311193309414e-97
"ENSG00000198520.10"	1298.31358714	-1.3332975746183	0.0754631718322018	-17.6681888959423	7.3726098676288e-70	2.56102247977166e-67
"ENSG00000198719.8"	260.507767320196	-1.32056428177961	0.141341241531418	-9.34309241571266	9.35607304319315e-21	5.18015939365266e-19
"ENSG00000198756.10"	24.4717052587288	-1.67892156746095	0.429422561402277	-3.90971904684849	9.24035308840754e-05	0.000696128560950204
"ENSG00000198794.11"	450.850858220729	-1.10940854596785	0.10350924507731	-10.7179657733882	8.38266826466286e-27	6.92402937639482e-25
"ENSG00000198865.9"	166.746303085596	-6.95597583577587	0.527709614609615	-13.1814460892886	1.12218951770091e-39	1.61684555624203e-37
"ENSG00000198883.11"	261.135363153191	-8.6109111102758	0.731511191846827	-11.7714003644101	5.48070899520886e-32	5.83948818069354e-30
"ENSG00000198947.15"	27.4782621974777	-1.84037161909727	0.388306677266184	-4.73947971241221	2.14267686127261e-06	2.35415943882802e-05
"ENSG00000198959.11"	20.8294041015157	-1.66486680168827	0.440667934995803	-3.7780529724817	0.000158059263300747	0.00112459786722232
"ENSG00000203812.2"	90.3394531572728	-1.67941423703332	0.221667281607997	-7.57628381081175	3.55593470507314e-14	1.18025382527807e-12
"ENSG00000204103.3"	151.10325175188	-1.97421797342045	0.180249206214638	-10.9527138281518	6.44861179941612e-28	5.61937793847402e-26
"ENSG00000204261.8"	969.743666250407	-1.29916068814495	0.077428746390523	-16.7787901613756	3.48871413007372e-63	1.04078603424011e-60
"ENSG00000204334.7"	37.2433885357449	-1.10461714300459	0.315421896895791	-3.50203062588751	0.000461726541161191	0.00288031036427195
"ENSG00000204385.10"	106.449139677268	-2.99958215922006	0.237793006791803	-12.6142572470447	1.76211108348211e-36	2.24540768115273e-34
"ENSG00000204525.15"	6885.90538565167	-1.4087261773322	0.0455182743821003	-30.948584858616	2.65450233874354e-210	1.12188117176431e-206
"ENSG00000204540.10"	22.984099166144	-1.55757399021634	0.412906885799786	-3.77221607045708	0.00016180404225495	0.0011486637467808
"ENSG00000204622.11"	918.930093204926	-1.09125395627877	0.074111598706965	-14.724469250671	4.48980755939644e-49	9.25630407245324e-47
"ENSG00000204632.11"	657.497673931579	-1.13988917498021	0.0989526896135468	-11.5195370578806	1.05174543591527e-30	1.06255620573464e-28
"ENSG00000204642.13"	498.841778036595	-1.26467150795397	0.0995648108920443	-12.7019927685618	5.76429703344218e-37	7.49595098328342e-35
"ENSG00000205307.11"	200.514267547948	-1.16043459774031	0.140019463076476	-8.28766638754	1.15491974850086e-16	4.65603417845544e-15
"ENSG00000205413.7"	6083.58340816903	-1.00520278650814	0.0717032737607423	-14.0189245732667	1.19410428780196e-44	2.07397921438918e-42
"ENSG00000206195.10"	45.1153449164381	-2.5714348013678	0.340206934325999	-7.55844323532735	4.07921959976955e-14	1.34338767027216e-12
"ENSG00000206341.7"	1822.78700773419	-1.34348008813097	0.0645864034543059	-20.801283494311	4.21381105155016e-96	2.54413858679069e-93
"ENSG00000206503.11"	6892.64080279522	-1.05476021472048	0.0501867362149265	-21.0167126669372	4.61297433196273e-98	3.07831060815555e-95
"ENSG00000212747.4"	113.702618631951	-1.98072992642079	0.196531105746812	-10.0784551071143	6.87993084147797e-24	4.77976126789585e-22
"ENSG00000213275.2"	92.6653004002542	-1.19573656822927	0.206331558809738	-5.79521899183574	6.82320871163089e-09	1.17943371853808e-07
"ENSG00000213626.11"	38.7611982923558	-1.7613377373665	0.322411102975222	-5.46301824320815	4.68106472386206e-08	6.97429137883044e-07
"ENSG00000214212.8"	38.1649701236877	-1.80306891150937	0.351952687820412	-5.12304344846888	3.00643037339551e-07	3.81185307042817e-06
"ENSG00000214274.9"	77.8519298552204	-1.34485896763477	0.222752076193157	-6.03746995591902	1.56549297685366e-09	3.00285710340811e-08
"ENSG00000214897.4"	191.198036916072	-9.16206588601531	1.02800908416065	-8.91243669650639	4.99230613472775e-19	2.46773682191864e-17
"ENSG00000216775.2"	31.4431761690855	-1.63301474210916	0.375892566472359	-4.34436561870462	1.39678714978169e-05	0.00012917479410709
"ENSG00000221947.7"	45.2468913612025	-2.29349747578022	0.343434494367337	-6.67812206809691	2.420234184522e-11	5.95269626101929e-10
"ENSG00000223722.3"	143.46868303389	-1.16927509193083	0.171638060683643	-6.81244641936379	9.59527991831973e-12	2.4677191497845e-10
"ENSG00000224729.5"	53.8321173444494	-1.72620575103981	0.276307335636886	-6.24741195184313	4.17309382461468e-10	8.70957310325753e-09
"ENSG00000224916.8"	382.220167540949	-6.23813856786899	0.279670721261445	-22.3052972428865	3.28248970892948e-110	2.60116793871981e-107
"ENSG00000225210.9"	34.2232785177829	-2.72520549836062	0.396696636320453	-6.86974692711836	6.43158994643713e-12	1.6761794230396e-10
"ENSG00000225217.1"	138.261033968031	-1.71223144876807	0.182814019726375	-9.36597450967292	7.53516854507626e-21	4.2180309926279e-19
"ENSG00000225778.5"	28.6108934133603	-2.12682642708484	0.390734268314169	-5.44315305709191	5.23456322395336e-08	7.69942309936249e-07
"ENSG00000225793.2"	46.8922107412262	-1.06614120792349	0.281138892699982	-3.79222240539028	0.000149305105343278	0.00107042093901466
"ENSG00000225864.1"	32.8260574021133	-1.7147912566607	0.358251185458259	-4.78656129069669	1.69663142712218e-06	1.90368051898072e-05
"ENSG00000225963.7"	211.743131487311	-1.01898881221376	0.145410471729355	-7.00767145649833	2.42316984991646e-12	6.66450553732989e-11
"ENSG00000225968.7"	72.4229454374232	1.00247339916287	0.229590578521502	4.36635251158179	1.26338526959678e-05	0.00011779080285667
"ENSG00000227262.3"	180.985120502737	-1.27904671934908	0.150070661779465	-8.52296314404667	1.5552228669592e-17	6.77617550865145e-16
"ENSG00000227355.2"	25.8474323906319	-1.24608043173524	0.393976410130771	-3.16283005706265	0.00156243510737766	0.00838168594306807
"ENSG00000227766.1"	1244.99077222721	-1.15477285924059	0.0804787032797354	-14.3488005171594	1.08395786870845e-46	1.96335740247921e-44
"ENSG00000228318.3"	268.304543072107	-2.88512306088076	0.158820261376364	-18.1659634348778	9.60068457684447e-74	3.68869938635791e-71
"ENSG00000228417.1"	27.8577743101024	-1.22910196449528	0.376967068226359	-3.26050222444693	0.00111215094845315	0.00624765701171353
"ENSG00000228804.5"	32.1564276818277	-1.47600712155651	0.364979285921479	-4.04408463299491	5.2527943450796e-05	0.000420455678669597
"ENSG00000229153.5"	31.5088754489449	-1.21246708868154	0.350921328080812	-3.45509660331141	0.000550095685699875	0.00337021657356304
"ENSG00000229474.6"	65.6087651596641	-1.03844840257347	0.243379097700987	-4.26679370735976	1.98302370850119e-05	0.000176254872766117
"ENSG00000229646.2"	37.6887799802024	1.29947872907806	0.323500972702051	4.01692371501739	5.89628004544032e-05	0.000465497725380684
"ENSG00000230191.1"	173.262712314501	-1.26157851066462	0.157943783905659	-7.9875160608927	1.37684723548675e-15	5.12688578523833e-14
"ENSG00000230521.1"	566.764514649961	-1.5679768111903	0.09411877041554	-16.6595547760303	2.57937378765646e-62	7.34918657386433e-60
"ENSG00000231130.1"	51.668495361167	-1.31336926348134	0.268853178182073	-4.88507992489454	1.03386906530428e-06	1.20205647675314e-05
"ENSG00000231764.8"	48.9872447034182	-1.54711513177013	0.302647871816973	-5.11193130974913	3.18881785449717e-07	4.02243919043081e-06
"ENSG00000233038.5"	1189.74875345024	1.23644771179242	0.0811670374476645	15.233372446169	2.12349437256795e-52	4.60235643586137e-50
"ENSG00000233728.1"	273.69805084865	1.13111165945749	0.123041465316245	9.19293066406739	3.82281429711057e-20	2.02801098213661e-18
"ENSG00000234211.2"	32.4135352441752	-1.86195408353288	0.362035402459565	-5.14301659694962	2.70361727574351e-07	3.45034357716678e-06
"ENSG00000234289.5"	39.8746234074222	-2.40658334673928	0.352814196340256	-6.82110689338122	9.03416859626027e-12	2.32813462666634e-10
"ENSG00000234745.9"	10447.0020715188	-1.42753727126583	0.048191584659277	-29.6221276257831	7.75432698692068e-193	2.45792779667918e-189
"ENSG00000234906.8"	383.382185123568	-6.24257184660785	0.279675816685093	-22.3207423530537	2.32399036827414e-110	1.90102412124825e-107
"ENSG00000235290.1"	65.4983357764506	-1.16908028159499	0.243834589924707	-4.79456291232507	1.63029896775476e-06	1.83575138651533e-05
"ENSG00000235568.6"	85.248416000292	-5.26174099277511	0.43839857228086	-12.0021855121467	3.46036491286306e-33	3.91731845805275e-31
"ENSG00000235750.9"	617.208654112997	-1.03541920234617	0.0904557197298173	-11.4466968527681	2.44277382673484e-30	2.41026687542187e-28
"ENSG00000235863.3"	47.8250949483667	-1.2511461389404	0.311666232941159	-4.01437822485123	5.96027057334061e-05	0.000469672284645031
"ENSG00000236886.2"	42.6420112324523	-4.34519335060357	0.496766981302142	-8.74694477320896	2.19206915489552e-18	1.01250436484227e-16
"ENSG00000237135.1"	59.5019690641211	1.01711968449581	0.247790635853293	4.10475432614011	4.04744777359754e-05	0.000332140729707007
"ENSG00000237456.3"	29.8789862907325	-1.17598332107801	0.36044337387385	-3.26260213480741	0.00110394385327943	0.00621394189377573
"ENSG00000237669.1"	229.572901977326	-1.20490058907812	0.131383829625234	-9.1708438741285	4.69330404166055e-20	2.47943341434226e-18
"ENSG00000237763.9"	22.181557101912	-1.54444646668651	0.421899937573798	-3.66069375494126	0.000251533259411906	0.00169999477403174
"ENSG00000239732.3"	59.2178685533257	-1.80695631268602	0.278519204047919	-6.48772611160822	8.71415043327149e-11	2.00465234411765e-09
"ENSG00000240065.7"	1319.76065124095	-1.35473162501095	0.0679912553430935	-19.9250862213792	2.4662126842086e-88	1.22623963227768e-85
"ENSG00000240498.6"	36.4783307140244	-1.33987595701185	0.329821989459063	-4.06242154808831	4.85662720331612e-05	0.000391338902515698
"ENSG00000240583.10"	25.4431872724804	-3.09563798533166	0.484976729473282	-6.38306499508488	1.7357818926256e-10	3.84274355646796e-09
"ENSG00000240859.1"	26.6415819266909	-1.35336451354467	0.37537436875465	-3.60537273238612	0.000311705220802452	0.00204825628118906
"ENSG00000240875.5"	24.0200965224447	-3.00159777945876	0.485137968846688	-6.18710134478738	6.12805708417512e-10	1.24216843757404e-08
"ENSG00000242498.7"	34.7704349498023	-1.743476549279	0.337619731220833	-5.16402445726319	2.41696095933828e-07	3.11746164836725e-06
"ENSG00000242550.5"	105.376585016118	-1.50215453444621	0.198319773450109	-7.5744062647596	3.60773768335472e-14	1.19588251208508e-12
"ENSG00000243224.1"	30.1935202875633	-1.43140949653905	0.38515850819382	-3.71641665986185	0.000202068251663489	0.00140077821915877
"ENSG00000244306.9"	37.8046090626359	-2.45657405813605	0.36908036867508	-6.6559326006816	2.81509244648885e-11	6.87717863757846e-10
"ENSG00000247095.2"	175.658037848539	-1.50346792068438	0.359502953692866	-4.18207390298339	2.8886203656097e-05	0.00024729789071955
"ENSG00000248429.5"	109.954375736938	-1.18185719717206	0.217215406798787	-5.44094553231601	5.29985178304958e-08	7.77740980987102e-07
"ENSG00000248538.6"	20.4948149385858	-7.80053107462273	1.23272576431393	-6.32787218409775	2.48564894986095e-10	5.35523246139115e-09
"ENSG00000249835.2"	1393.08480452735	-1.16198791994533	0.0657933722087017	-17.6611698251218	8.34912082658134e-70	2.86104062054662e-67
"ENSG00000250337.5"	44.689515489991	-1.76439353150009	0.311327273380309	-5.6673272223881	1.45042188946163e-08	2.37136030128743e-07
"ENSG00000250722.5"	75.8428527785892	-6.00130244416947	0.58515021884608	-10.2560030755933	1.11215230875105e-24	8.17448065081425e-23
"ENSG00000250771.2"	121.156616949317	-1.81532830433039	0.216880519813045	-8.37017684158647	5.75318284810541e-17	2.38381063173623e-15
"ENSG00000251381.7"	30.724448752663	-5.91843230306317	0.88396104372614	-6.69535421845667	2.1514983695497e-11	5.33310807967167e-10
"ENSG00000253882.6"	27.3885092571144	-1.54189047743473	0.391151422412735	-3.94192731787578	8.08294728696766e-05	0.000617929988854163
"ENSG00000254693.1"	33.6182152100678	-1.14015156394842	0.334109209041623	-3.41251163719459	0.000643671786481185	0.00387333392538916
"ENSG00000257452.1"	111.464103758241	-1.99748113280455	0.202590671378873	-9.85968958594833	6.22415139978926e-23	3.98565735343071e-21
"ENSG00000257453.1"	43.2338704124883	-2.10320052086664	0.327671770724192	-6.4186198164655	1.37515353612691e-10	3.08594189107134e-09
"ENSG00000257743.8"	559.959480913494	-1.51604670733679	0.217928680225038	-6.95661858627916	3.48536889689822e-12	9.37242677492524e-11
"ENSG00000257764.2"	8992.70499629068	-1.7201519987725	0.0518953388721631	-33.1465606768625	6.34791641975752e-241	3.21940929144423e-237
"ENSG00000257883.1"	76.8614803011505	-1.92799916347834	0.243807975734052	-7.90785928013041	2.61852558264145e-15	9.62327126443795e-14
"ENSG00000258227.6"	188.111574489013	-1.85919366350342	0.15793016940115	-11.7722514358924	5.42568694005906e-32	5.8052560939248e-30
"ENSG00000258451.1"	29.6802431109148	-1.5226652418047	0.370924098971749	-4.10505881398844	4.04212027884783e-05	0.000331822874817168
"ENSG00000258749.1"	130.784488485112	-1.157132653997	0.182321823797231	-6.34664918273251	2.20055152633831e-10	4.79807270893267e-09
"ENSG00000258818.3"	142.738160738	-1.3282859073506	0.17225626964469	-7.71110340477258	1.24734543549645e-14	4.3269747678959e-13
"ENSG00000259070.5"	126.339835172957	1.60724638912019	0.181617971086086	8.84959995703489	8.78335645339496e-19	4.24244481800361e-17
"ENSG00000259171.1"	141.582744631803	-1.36190076743211	0.17166088659096	-7.93366965811669	2.12763568375804e-15	7.86480840652134e-14
"ENSG00000259409.1"	75.9095549898733	-1.56641809200259	0.245405109491082	-6.38298890862955	1.7366448914395e-10	3.84274355646796e-09
"ENSG00000260997.1"	337.933201174031	-1.25153024581094	0.124509897166301	-10.0516527143167	9.03394270231783e-24	6.20820376816736e-22
"ENSG00000261265.1"	38.5496779666739	1.07695282510921	0.311123799629159	3.4614929053736	0.000537188278785703	0.0033023806639123
"ENSG00000262406.2"	83.7005939537771	-2.82832781832037	0.261663679860715	-10.8090195010095	3.11986805804783e-27	2.64594027478184e-25
"ENSG00000262880.1"	36.6058171048789	-1.58251278596687	0.342976676840155	-4.61405364512411	3.94890429934368e-06	4.09388042611435e-05
"ENSG00000263155.5"	89.26207950997	-1.14319980876505	0.207070585053996	-5.52082184182241	3.3741775834735e-08	5.13888259229556e-07
"ENSG00000263264.1"	138.890034979027	1.82453063561715	0.181817326946498	10.0349656782384	1.06996608531029e-23	7.25459892815463e-22
"ENSG00000266728.5"	645.897854383611	-1.2708088636469	0.090861678161854	-13.9861918616909	1.89279092563835e-44	3.24306704677954e-42
"ENSG00000266786.1"	302.721140402283	-1.43348248415277	0.117768034673001	-12.1720846249412	4.37757693001972e-34	5.13919424960371e-32
"ENSG00000267026.5"	63.7690742337906	-1.55870631911428	0.248346793439192	-6.27632955323794	3.46659019452686e-10	7.34384245219816e-09
"ENSG00000267123.5"	45.8665752550654	1.59850647966135	0.307060802560926	5.20583046201143	1.93130915042829e-07	2.54279010574042e-06
"ENSG00000267328.1"	42.031155521479	-3.70197401856642	0.425859439266293	-8.69294813552681	3.53153613906438e-18	1.60488697875259e-16
"ENSG00000267710.6"	23.8263643962037	-1.91365221417973	0.423434847651871	-4.51935457081947	6.20284380273415e-06	6.17799344657237e-05
"ENSG00000268104.2"	25.5890768141299	-2.91434050730113	0.467682506865722	-6.23145074814158	4.62135291654863e-10	9.58082018102119e-09
"ENSG00000268475.1"	22.3585065095006	-2.05643323400714	0.441954912839726	-4.6530385210423	3.27079115409397e-06	3.45586342022978e-05
"ENSG00000270276.2"	111.83311698981	-1.65207289422794	0.203562097726153	-8.11581779064999	4.82524228265586e-16	1.87092498170623e-14
"ENSG00000270882.2"	107.188360058671	-1.78088546975243	0.203382314437678	-8.75634380834103	2.01685890309343e-18	9.36694286898228e-17
"ENSG00000270885.1"	72.4912319951687	-1.07456511640127	0.258837985103858	-4.15149699133263	3.30307607941736e-05	0.000278733454981249
"ENSG00000271581.1"	841.296544691961	-1.62267448218111	0.0835475886689691	-19.4221581739533	5.01380032739326e-84	2.44499901350074e-81
"ENSG00000271776.1"	30.3129760905119	-1.24474397822633	0.346798637777514	-3.58924125597311	0.000331641816138231	0.00216189541738644
"ENSG00000272068.1"	87.4046165766708	-1.30794146745713	0.21839189364818	-5.98896527525957	2.11180241360772e-09	3.96674708179737e-08
