	SRR1171523	SRR1171525	SRR1171524	SRR1171527	SRR1171526	SRR1171528
ENSG00000209042.1	1.00756705711103	0.973982333629924	1.98774520002063	4.0091686817531	2.98607603461529	4.00371455671764
ENSG00000209082.1	1362.23066121411	1240.85349304452	1451.05399601506	1365.12193613693	1213.34222873201	1249.1589416959
ENSG00000209480.1	3.02270117133309	11.6877880035591	10.9325986001135	14.0320903861359	17.9164562076917	14.0130009485117
ENSG00000209482.1	4.03026822844411	7.7918586690394	5.96323560006188	7.01604519306793	5.97215206923058	8.00742911343527
ENSG00000209582.1	22.1664752564426	26.297523008008	23.8529424002475	26.0595964313952	22.8932495987172	17.01578686605
ENSG00000210049.1	146.097223281099	115.903897701961	151.068635201568	131.300274327414	121.433758741022	102.0947211963
ENSG00000210077.1	120.908046853323	110.060003700181	128.20956540133	117.268183941278	95.5544331076893	123.114222619067
ENSG00000210082.2	67058.6254860245	56894.2040366584	70388.0452779304	66653.4316263158	59486.6160442494	63315.7429285719
ENSG00000210100.1	50.3783528555514	49.6730990151261	57.6446108005982	67.1535754193645	48.7725752320498	54.0501465156881
ENSG00000210107.1	50.3783528555514	47.7251343478663	48.6997574005054	51.1169006923521	55.7400859794854	51.0473605981499
ENSG00000210112.1	66.4994257693279	56.4909753505356	77.5220628008045	56.1283615445434	53.7493686230752	43.0399314847146
ENSG00000210117.1	42.3178163986632	29.2194700088977	36.7732862003816	30.0687651131483	27.8700429897427	25.0232159794852
ENSG00000210127.1	965.249240712365	815.223213248247	869.638525009025	905.069829905763	874.92027814228	893.829274787212
ENSG00000210135.1	1261.47395550301	1132.7414540116	1282.0956540133	1245.84916785478	1231.2586849397	1245.15522713918
ENSG00000210140.1	1290.69340015923	1023.65543264505	1130.03314621173	1194.73226716242	1053.08948154099	1125.04379043766
ENSG00000210144.1	1604.04675492076	1560.31969847514	1816.79911281885	1591.63996665598	1552.75953799995	1583.46910718182
ENSG00000210151.2	1232.25451084679	1068.45861999203	1238.36525961285	1236.82853832083	1136.69961051022	1281.18865814964
ENSG00000210154.1	37.2799811131081	34.0893816770474	33.7916684003507	46.1054398401607	30.856119024358	37.0343596496381
ENSG00000210156.1	30.2270117133309	25.323540674378	31.80392320033	17.0389668974507	24.8839669551274	20.0185727835882
ENSG00000210164.1	107.80967511088	70.1267280213546	117.276966801217	88.2017109985683	88.5869223602536	98.0910066395821
ENSG00000210174.1	88.6659010257705	86.6844276930633	99.3872600010314	97.2223405325128	93.5637157512791	115.106793505632
ENSG00000210176.1	198.490710250873	187.004608056946	205.731628202135	161.369039440562	159.257388512816	175.162511856397
ENSG00000210184.1	235.770691363981	227.911866069402	268.345602002785	245.561581757378	225.946419952557	264.245160743364
ENSG00000210191.1	181.362070279985	155.837173380788	173.927705001805	172.394253315383	157.266671156405	201.186656475061
ENSG00000210194.1	568.26782021062	362.321428110332	457.181396004744	456.042937549416	420.041362202551	493.457819115449
ENSG00000210195.2	249.876630163535	189.926555057835	222.62746240231	194.444681065026	176.178486042302	212.196871506035
ENSG00000210196.2	429.223566329298	309.726382094316	364.751244203785	318.728910199372	323.491570416656	312.289735423976
ENSG00000210825.1	29.2194446562198	30.1934523425277	14.9080890001547	24.0550120905186	27.8700429897427	33.0306450929205
ENSG00000211445.11	42.3178163986632	33.1153993434174	44.7242670004641	23.0527199200803	27.8700429897427	30.0278591753823
ENSG00000211448.11	0	1.94796466725985	3.97549040004126	4.0091686817531	2.98607603461529	0
ENSG00000211450.9	3238.32052155485	2664.81566481147	2723.21092402826	3059.99799634806	3157.27772726657	2950.7376283009
ENSG00000211451.11	508.821363841069	462.641608474214	518.801497205384	484.107118321687	466.823220078191	472.438317692681
ENSG00000211452.10	2.01513411422206	3.8959293345197	0.993872600010314	3.00687651131483	1.99071735641019	0
ENSG00000211454.13	90.6810351399926	85.7104453594334	80.5036806008354	65.1489910784879	63.7029554051262	57.0529324332263
ENSG00000211455.7	870.537937343929	968.138439628145	939.209607009747	725.659531397312	695.755716065363	718.666762930816
ENSG00000211456.10	4771.83758247783	5027.69680619767	4928.61422345115	5301.12328944804	5363.98791684727	5362.97564872327
ENSG00000211459.2	5645.39822099309	4594.27466773235	5272.49414305472	5208.91240976772	5386.88116644598	4614.28102661708
ENSG00000211460.11	3577.87061980126	3406.99020303748	3224.12271443346	4081.33371802466	4322.84273944474	4383.06651096663
ENSG00000211584.13	477.586785070628	486.991166814962	437.303944004538	375.859563914353	383.213091108962	387.359383362431
ENSG00000211591.1	24.1816093706647	20.4536290062284	21.8651972002269	27.0618886018334	16.9210975294866	25.0232159794852
ENSG00000211643.2	49.3707857984404	54.5430106832758	46.7120122004848	62.1421145671731	62.7075967269211	45.0417887630734
ENSG00000211644.2	2.01513411422206	3.8959293345197	1.98774520002063	2.00458434087655	2.98607603461529	1.00092863917941
ENSG00000211662.2	6.04540234266617	2.92194700088977	11.9264712001238	2.00458434087655	0.995358678205097	5.00464319589704
ENSG00000211670.2	196.475576136651	196.744431393245	183.866431001908	214.490524473791	199.071735641019	206.191299670958
ENSG00000211673.2	6.04540234266617	3.8959293345197	8.94485340009282	2.00458434087655	3.98143471282039	4.00371455671764
ENSG00000211683.3	1.00756705711103	3.8959293345197	6.9571082000722	13.0297982156976	3.98143471282039	6.00557183507645
ENSG00000211689.7	39.2951152273301	35.0633640106773	29.8161780003094	17.0389668974507	16.9210975294866	15.0139295876911
ENSG00000211692.1	1.00756705711103	5.84389400177955	2.98161780003094	3.00687651131483	1.99071735641019	2.00185727835882
ENSG00000211695.2	4.03026822844411	3.8959293345197	4.96936300005157	4.0091686817531	0.995358678205097	0
ENSG00000211696.2	19.1437740851095	39.9332756788269	33.7916684003507	21.0481355792038	25.8793256333325	24.0222873403058
ENSG00000211697.4	41.3102493415522	47.7251343478663	38.7610314004022	19.0435512383272	34.8375537371784	17.01578686605
ENSG00000211698.2	27.2043105419978	37.0113286779371	47.7058848004951	28.0641807722717	36.8282710935886	33.0306450929205
ENSG00000211699.2	23.1740423135537	23.3755760071182	26.8345602002785	7.01604519306793	11.9443041384612	17.01578686605
ENSG00000211701.2	2.01513411422206	8.76584100266932	13.9142164001444	4.0091686817531	1.99071735641019	2.00185727835882
ENSG00000211714.3	7.0529693997772	9.73982333629925	11.9264712001238	16.0366747270124	5.97215206923058	15.0139295876911
ENSG00000211802.3	1.00756705711103	2.92194700088977	3.97549040004126	0	0.995358678205097	1.00092863917941
ENSG00000212123.3	42.3178163986632	45.7771696806065	34.785541000361	75.1719127828707	66.6890314397415	51.0473605981499
ENSG00000212124.2	2.01513411422206	1.94796466725985	1.98774520002063	1.00229217043828	1.99071735641019	4.00371455671764
ENSG00000212125.2	6.04540234266617	1.94796466725985	4.96936300005157	7.01604519306793	6.96751074743568	2.00185727835882
ENSG00000212127.5	121.915613910434	88.6323923603231	126.22182020131	101.231509214266	123.424476097432	120.111436701529
ENSG00000212232.1	18.1362070279985	22.4015936734883	14.9080890001547	20.0458434087655	25.8793256333325	17.01578686605
ENSG00000212238.1	26.1967434848867	37.0113286779371	35.7794136003713	36.0825181357779	30.856119024358	33.0306450929205
ENSG00000212283.1	5.03783528555514	3.8959293345197	5.96323560006188	1.00229217043828	5.97215206923058	5.00464319589704
ENSG00000212290.1	2.01513411422206	2.92194700088977	1.98774520002063	9.02062953394448	4.97679339102548	5.00464319589704
ENSG00000212304.1	4.03026822844411	5.84389400177955	11.9264712001238	9.02062953394448	11.9443041384612	6.00557183507645
ENSG00000212371.1	4.03026822844411	2.92194700088977	0.993872600010314	0	0.995358678205097	5.00464319589704
ENSG00000212385.1	1.00756705711103	0.973982333629924	2.98161780003094	3.00687651131483	1.99071735641019	1.00092863917941
ENSG00000212452.1	5.03783528555514	4.86991166814962	1.98774520002063	8.01833736350621	5.97215206923058	5.00464319589704
ENSG00000212493.1	1.00756705711103	3.8959293345197	6.9571082000722	5.01146085219138	5.97215206923058	5.00464319589704
ENSG00000212498.1	119.900479796212	119.799827036481	85.473043600887	177.405714167575	177.173844720507	168.156011382141
ENSG00000212541.1	1.00756705711103	5.84389400177955	0.993872600010314	1.00229217043828	2.98607603461529	5.00464319589704
ENSG00000212556.1	24.1816093706647	21.4276113398583	22.8590698002372	18.041259067889	22.8932495987172	26.0241446186646
ENSG00000212588.1	4.03026822844411	7.7918586690394	5.96323560006188	12.0275060452593	15.9257388512816	9.00835775261468
ENSG00000212607.1	2.01513411422206	10.7138056699292	3.97549040004126	3.00687651131483	9.95358678205097	3.00278591753823
ENSG00000212643.2	108.817242167991	80.8405336912837	99.3872600010314	83.1902501463769	88.5869223602536	77.0715052168145
ENSG00000212664.5	6988.48510812209	6323.09330992547	5982.11917946208	6652.21313519884	6529.55292902544	6545.07237159416
ENSG00000212694.8	388.920884044857	403.228686122789	437.303944004538	324.742663222001	355.34304811922	334.310165485923
ENSG00000212695.5	149.119924452432	211.354166397694	211.694863802197	199.456141917217	226.941778630762	191.177370083267
ENSG00000212710.4	24.1816093706647	36.0373463443072	35.7794136003713	36.0825181357779	31.8514777025631	30.0278591753823
ENSG00000212712.2	6.04540234266617	2.92194700088977	4.96936300005157	11.025213874821	4.97679339102548	11.0102150309735
ENSG00000212719.10	75.5675292833271	70.1267280213546	67.5833368007013	53.1214850332286	47.7772165538447	50.0464319589705
ENSG00000212747.4	174.309100880208	180.186731721536	189.82966660197	42.0962711584076	52.7540099448701	43.0399314847146
ENSG00000212769.5	9.06810351399926	5.84389400177955	4.96936300005157	5.01146085219138	6.96751074743568	7.00650047425586
ENSG00000212789.4	860.462266772818	787.951707906609	819.944895008509	974.227989666004	946.586102973047	1028.95464107643
ENSG00000212802.4	18400.1895969616	16962.8763224988	16012.2814587662	17339.6545485822	16915.1253774174	16660.4571991413
ENSG00000212829.8	495.722992098626	437.318067799836	414.444874204301	498.139208707823	448.906763870499	417.387242537814
ENSG00000212864.3	508.821363841069	541.534177498238	475.07110280493	355.813720505588	364.301276223065	338.31388004264
ENSG00000212907.2	7181.93798308741	7193.83351619062	8150.74919268458	9148.92293176058	8279.39348531	9536.84807410141
ENSG00000212916.4	11.0832376282213	20.4536290062284	15.901961600165	3.00687651131483	1.99071735641019	3.00278591753823
ENSG00000212932.3	28.2118775991088	37.0113286779371	20.8713246002166	26.0595964313952	18.9118148858968	26.0241446186646
ENSG00000212961.4	103.779406882436	153.889208713528	169.952214601764	140.320903861359	171.201692651277	138.128152206758
ENSG00000212978.6	315.368488875752	323.362134765135	299.155652603104	377.86414825523	412.07849277691	432.401172125505
ENSG00000212994.5	509.82893089818	453.875767471545	465.132376804827	534.221726843601	500.665415137164	503.467105507243
ENSG00000213003.3	369.777109959747	358.425498775812	297.167907403084	369.845810891724	329.463722485887	355.32966690869
ENSG00000213005.3	196.475576136651	167.524961384347	194.799029602022	180.41259067889	175.183127364097	215.199657423573
ENSG00000213013.4	6.04540234266617	1.94796466725985	0.993872600010314	1.00229217043828	3.98143471282039	1.00092863917941
ENSG00000213015.8	751.645024604827	632.114534525821	639.060081806632	522.194220798342	555.410142438444	508.47174870314
ENSG00000213018.2	122.923180967545	164.603014383457	135.166673601403	154.352994247494	160.252747191021	162.150439547064
ENSG00000213020.8	406.049524015745	418.812403460868	466.126249404837	447.022308015471	527.540099448701	520.482892373293
ENSG00000213023.10	33.2497128846639	42.8552226797167	46.7120122004848	46.1054398401607	22.8932495987172	29.0269305362029
ENSG00000213024.11	6335.58165511415	6087.38958518703	5871.79932086093	6767.47673479924	6618.13985138569	6670.18845149158
ENSG00000213025.2	312.345787704419	253.23540674378	282.259818402929	267.61200950702	212.011398457686	248.230302516493
ENSG00000213026.4	105.794540996658	99.3461980302523	120.258584601248	96.2200483620745	150.29916040897	112.104007588094
ENSG00000213028.3	3.02270117133309	7.7918586690394	5.96323560006188	9.02062953394448	7.96286942564078	9.00835775261468
ENSG00000213029.3	98.7415715968808	82.7884983585436	82.491425800856	87.19941882813	102.521943855125	102.0947211963
ENSG00000213033.4	143.074522109766	134.40956204093	132.185055801372	172.394253315383	154.28059512179	189.175512804908
ENSG00000213035.4	27.2043105419978	34.0893816770474	25.8406876002682	24.0550120905186	38.8189884499988	22.020430061947
ENSG00000213036.3	225.69502079287	251.287442076521	239.523296602486	238.54553656431	248.839669551274	240.222873403058
ENSG00000213041.4	91.6886021971036	145.123367710859	140.136036601454	107.245262236896	156.2713124782	109.101221670556
ENSG00000213046.4	46.3480846271073	50.6470813487561	49.6936300005157	42.0962711584076	48.7725752320498	39.036216927997
ENSG00000213047.11	1246.36044964634	1546.68394580432	1447.07850561502	1272.91105645661	1353.68780235893	1288.1951586239
ENSG00000213049.3	47.3556516842183	61.3608870186852	63.6078464006601	56.1283615445434	60.7168793705109	57.0529324332263
ENSG00000213050.5	73.5523951691051	108.112039032922	111.313731201155	94.2154640211979	113.470889315381	111.103078948914
ENSG00000213051.3	948.120600741478	890.219852937751	828.889748408602	974.227989666004	956.539689755098	1023.94999788054
ENSG00000213055.3	256.929599563312	367.191339778482	309.094378603208	290.6647294271	335.435874555118	275.255375774337
ENSG00000213057.5	10.0756705711103	12.661770337189	9.93872600010314	6.01375302262965	10.9489454602561	19.0176441444088
ENSG00000213058.3	359.701439388637	292.194700088977	275.302710202857	311.712865006304	278.700429897427	337.312951403461
ENSG00000213061.2	7.0529693997772	3.8959293345197	4.96936300005157	3.00687651131483	6.96751074743568	3.00278591753823
ENSG00000213062.4	10.0756705711103	9.73982333629925	5.96323560006188	11.025213874821	6.96751074743568	12.0111436701529
ENSG00000213063.3	303.27768419042	506.470813487561	397.549040004126	415.951250731884	471.800013469216	364.338024661305
ENSG00000213064.9	4442.36315480253	4159.87854693341	4325.33355524489	3247.42663222001	3297.62330089349	3230.99764727113
ENSG00000213066.11	950.1357348557	895.089764605901	992.878727410303	1160.65433336752	1136.69961051022	1134.05214819027
ENSG00000213067.2	38.2875481702191	34.0893816770474	34.785541000361	32.0733494540248	43.7957818410243	46.0427174022528
ENSG00000213068.3	46.3480846271073	47.7251343478663	38.7610314004022	35.0802259653397	52.7540099448701	29.0269305362029
ENSG00000213070.3	231.740423135537	195.770449059615	199.768392602073	231.529491371242	207.03460506666	267.247946660902
ENSG00000213071.10	14.1059387995544	16.5576996717087	26.8345602002785	6.01375302262965	2.98607603461529	3.00278591753823
ENSG00000213073.4	35.264846998886	24.3495583407481	33.7916684003507	45.1031476697224	44.7911405192294	39.036216927997
ENSG00000213075.7	310.330653590197	129.53965037278	151.068635201568	192.440096724149	168.215616616661	173.160654578038
ENSG00000213076.3	16.1210729137765	16.5576996717087	12.9203438001341	16.0366747270124	12.9396628166663	19.0176441444088
ENSG00000213077.5	3.02270117133309	3.8959293345197	0.993872600010314	3.00687651131483	8.95822810384587	3.00278591753823
ENSG00000213078.3	23.1740423135537	14.6097350044489	14.9080890001547	14.0320903861359	16.9210975294866	13.0120723093323
ENSG00000213079.9	4224.72867046654	4604.01449106865	4665.23798444841	4743.84884268436	4556.75202882293	4859.50854321603
ENSG00000213080.3	702.274238806387	688.605509876357	632.10297360656	816.868118907195	795.291583885872	832.772627797268
ENSG00000213082.3	198.490710250873	215.250095732213	214.676481602228	202.463018428532	240.876800125633	208.193156949317
ENSG00000213085.9	28.2118775991088	18.5056643389686	32.7977958003404	12.0275060452593	15.9257388512816	13.0120723093323
ENSG00000213087.3	3330.00912375195	3748.85800214158	3648.50631463786	3294.53436423061	3602.20305642425	3082.86020867258
ENSG00000213089.4	196.475576136651	176.290802387016	187.841921401949	178.408006338013	163.238823225636	169.15694002132
ENSG00000213090.2	181.362070279985	195.770449059615	206.725500802145	176.403421997137	173.192410007687	196.182013279164
ENSG00000213091.2	50.3783528555514	48.6991166814962	39.7549040004126	70.1604519306793	60.7168793705109	62.0575756291234
ENSG00000213096.10	645.850483608169	748.018432227782	694.716947407209	704.611395818108	706.704661525619	685.636117837895
ENSG00000213100.2	2.01513411422206	3.8959293345197	2.98161780003094	1.00229217043828	1.99071735641019	1.00092863917941
ENSG00000213104.3	1422.68468464077	1261.30712205075	1323.83830321374	1788.08923206188	1640.351101682	1789.66040685278
ENSG00000213107.2	2.01513411422206	3.8959293345197	2.98161780003094	0	1.99071735641019	1.00092863917941
ENSG00000213108.3	83.6280657402154	71.1007103549845	83.4852984008664	68.1558675898028	99.5358678205097	80.0742911343527
ENSG00000213109.4	2.01513411422206	5.84389400177955	4.96936300005157	3.00687651131483	2.98607603461529	3.00278591753823
ENSG00000213110.2	21.1589081993316	37.0113286779371	22.8590698002372	32.0733494540248	18.9118148858968	30.0278591753823
ENSG00000213113.3	41.3102493415522	44.8031873469765	40.7487766004229	43.0985633288459	49.7679339102548	41.0380742063558
ENSG00000213115.2	32.2421458275529	50.6470813487561	41.7426492004332	28.0641807722717	34.8375537371784	27.025073257844
ENSG00000213117.4	86.6507669115485	92.5283216948428	99.3872600010314	97.2223405325128	129.396628166663	90.0835775261468
ENSG00000213122.4	17.1286399708875	25.323540674378	27.8284328002888	23.0527199200803	18.9118148858968	30.0278591753823
ENSG00000213123.10	83.6280657402154	64.282834019575	85.473043600887	79.1810814646238	96.5497917858944	88.081720247788
ENSG00000213126.2	45.3405175699963	30.1934523425277	30.8100506003197	34.0779337949014	36.8282710935886	37.0343596496381
ENSG00000213128.3	476.579218013516	446.083908802505	435.316198804517	488.11628700344	411.083134098705	465.431817218425
ENSG00000213130.3	53.4010540268845	65.2568163532049	55.6568656005776	40.091686817531	50.7632925884599	36.0334310104587
ENSG00000213131.3	613.608337780616	699.319315546286	699.686310407261	639.46240473962	613.14094577434	618.573899012875
ENSG00000213133.4	29.2194446562198	31.1674346761576	24.8468150002578	27.0618886018334	32.8468363807682	37.0343596496381
ENSG00000213137.3	69.522126940661	76.944604356764	84.4791710008767	68.1558675898028	80.6240529346128	63.0585042683028
ENSG00000213139.7	51.3859199126625	33.1153993434174	42.7365218004435	51.1169006923521	47.7772165538447	53.0492178765087
ENSG00000213140.3	4.03026822844411	12.661770337189	4.96936300005157	6.01375302262965	8.95822810384587	11.0102150309735
ENSG00000213144.2	1006.55949005392	834.702859920845	843.797837408756	995.276125245208	911.748549235869	933.866420354389
ENSG00000213145.9	3137.56381584374	2771.95372151077	2705.32121722807	2730.24387227386	2544.13678149223	2584.39774636123
ENSG00000213147.3	10.0756705711103	12.661770337189	16.8958342001753	11.025213874821	11.9443041384612	11.0102150309735
ENSG00000213149.3	27.2043105419978	26.297523008008	24.8468150002578	29.06647294271	24.8839669551274	19.0176441444088
ENSG00000213152.5	223.679886678648	320.440187764245	285.24143620296	263.602840825267	290.644734035888	220.20430061947
ENSG00000213153.3	3.02270117133309	1.94796466725985	0.993872600010314	1.00229217043828	2.98607603461529	1.00092863917941
ENSG00000213155.4	23.1740423135537	23.3755760071182	24.8468150002578	26.0595964313952	32.8468363807682	30.0278591753823
ENSG00000213157.3	162.218296194876	223.041954401253	199.768392602073	183.419467190204	218.978909205121	184.170869609011
ENSG00000213160.9	1371.29876472811	1445.38978310681	1574.29419841634	1753.00900609654	1793.63633812558	1771.64369134755
ENSG00000213169.3	2623.70461671712	2878.11779587643	2514.49767802609	2995.85129744001	2981.09924122427	2799.59740378481
ENSG00000213171.2	2.01513411422206	0.973982333629924	3.97549040004126	3.00687651131483	0.995358678205097	4.00371455671764
ENSG00000213172.3	29.2194446562198	44.8031873469765	56.6507382005879	40.091686817531	48.7725752320498	28.0260018970235
ENSG00000213174.3	61.4615904837727	71.1007103549845	48.6997574005054	48.1100241810372	58.7261620141007	40.0371455671764
ENSG00000213176.4	224.687453735759	317.518240763355	286.23530880297	250.573042609569	301.593679496144	270.25073257844
ENSG00000213177.3	270.027971305756	324.336117098765	296.174034803074	279.639515552279	287.658658001273	276.256304413517
ENSG00000213178.3	9887.25553143052	7987.62911809901	8011.60702868314	8974.52409410432	8320.2031911164	8531.91572036528
ENSG00000213179.4	40.3026822844411	71.1007103549845	57.6446108005982	48.1100241810372	70.6704661525619	46.0427174022528
ENSG00000213180.4	104.786973939547	137.331509041819	123.240202401279	95.2177561916362	137.359497592303	99.0919352787615
ENSG00000213183.3	155.165326795098	165.576996717087	186.848048801939	175.401129826698	182.150638111533	159.147653629526
ENSG00000213184.3	179.346936165763	168.498943717977	186.848048801939	233.534075712118	220.969626561532	215.199657423573
ENSG00000213185.6	62.4691575408838	83.7624806921735	88.4546614009179	60.1375302262965	53.7493686230752	60.0557183507645
ENSG00000213186.7	5546.65664939621	5626.69594138007	5543.82136285753	5938.58110984678	6021.92000314084	6645.1652355121
ENSG00000213187.3	52.3934869697735	49.6730990151261	48.6997574005054	41.0939789879693	47.7772165538447	59.0547897115851
ENSG00000213188.3	0	0.973982333629924	0	8.01833736350621	2.98607603461529	1.00092863917941
ENSG00000213189.5	622.676441294616	545.430106832758	578.433853206003	547.251525059299	557.400859794854	562.521895218828
ENSG00000213190.3	502.775961498403	567.831700506246	544.642184805652	540.235479866231	567.354446576905	575.53396752816
ENSG00000213194.3	93.7037363113257	98.3722156966224	86.4669162008973	89.2040031690066	103.51730253333	86.0798629694292
ENSG00000213197.3	229.725289021314	255.18337141104	259.400748602692	272.623470359211	277.705071219222	302.280449032182
ENSG00000213199.7	30.2270117133309	12.661770337189	16.8958342001753	19.0435512383272	13.9350214948714	18.0167155052294
ENSG00000213201.3	42.3178163986632	47.7251343478663	45.7181396004744	53.1214850332286	54.7447273012803	42.0390028455352
ENSG00000213203.2	118.892912739101	109.086021366552	119.264712001238	63.1444067376114	80.6240529346128	56.0520037940469
ENSG00000213204.8	581.366191953063	629.192587524931	637.072336606611	455.040645378977	418.050644846141	475.441103610219
ENSG00000213205.3	43.3253834557742	30.1934523425277	34.785541000361	36.0825181357779	35.8329124153835	37.0343596496381
ENSG00000213209.2	34.257279941775	22.4015936734883	31.80392320033	32.0733494540248	31.8514777025631	27.025073257844
ENSG00000213210.4	3.02270117133309	1.94796466725985	3.97549040004126	3.00687651131483	6.96751074743568	4.00371455671764
ENSG00000213212.3	311.338220647308	296.090629423497	256.419130802661	364.834350039532	377.240939039732	419.389099816172
ENSG00000213213.13	84.6356327973264	88.6323923603231	100.381132601042	73.1673284419941	81.619411612818	65.0603615466616
ENSG00000213216.2	278.088507762644	308.752399760686	291.204671803022	297.680774620168	299.602962139734	259.240517547467
ENSG00000213221.4	211.589081993316	203.562307728654	193.805157002011	200.458434087655	192.104224893584	152.14115315527
ENSG00000213222.3	714.365043491719	652.568163532049	587.378706606095	820.877287588948	771.40297560895	848.787486024139
ENSG00000213225.7	630.736977751504	690.553474543617	628.127483206518	644.473865591811	615.13166313075	577.535824806519
ENSG00000213226.4	24.1816093706647	20.4536290062284	10.9325986001135	21.0481355792038	16.9210975294866	16.0148582268705
ENSG00000213228.5	2017.14924833628	1856.41032789864	1807.85425941876	1977.52245227472	1930.00047703968	1857.72355431698
ENSG00000213232.2	2.01513411422206	2.92194700088977	3.97549040004126	3.00687651131483	0.995358678205097	4.00371455671764
ENSG00000213234.4	79.5977975117712	88.6323923603231	86.4669162008973	118.270476111717	80.6240529346128	94.0872920828645
ENSG00000213235.3	2728.49159065667	3604.70861676435	3321.52222923447	3067.01404154112	3502.66718860374	3006.78963209494
ENSG00000213236.3	1182.88372504835	1092.80817833278	1187.67775701232	1124.57181523175	1121.76923033714	1173.08836511827
ENSG00000213237.4	115.870211567768	149.993279379008	126.22182020131	129.295689986538	159.257388512816	125.116079897426
ENSG00000213238.6	10.0756705711103	3.8959293345197	7.95098080008251	7.01604519306793	7.96286942564078	12.0111436701529
ENSG00000213239.3	377.837646416636	457.771696806065	437.303944004538	485.109410492126	491.707187033318	500.464319589704
ENSG00000213240.8	269.020404248645	263.94921241371	256.419130802661	251.575334780007	240.876800125633	258.239588908288
ENSG00000213246.6	1810.59800162852	1788.23156454454	1734.307687018	1958.47890103639	1888.19541255507	1968.8266332659
ENSG00000213247.3	10.0756705711103	11.6877880035591	7.95098080008251	9.02062953394448	5.97215206923058	4.00371455671764
ENSG00000213250.5	35.264846998886	35.0633640106773	35.7794136003713	25.0573042609569	36.8282710935886	45.0417887630734
ENSG00000213252.3	297.232281847753	314.596293762466	339.904429203527	354.81142833515	368.282710935886	380.352882888175
ENSG00000213253.5	608.570502495061	625.296658190412	570.48287240592	614.405100478663	577.308033358956	579.537682084878
ENSG00000213260.3	462.473279213962	458.745679139694	507.86889860527	467.068151424237	455.874274617934	470.436460414322
ENSG00000213261.3	3736.05864776769	3511.20631273588	3339.41193603465	3959.05407323119	3900.81065988577	4018.72848630533
ENSG00000213262.3	1.00756705711103	4.86991166814962	8.94485340009282	7.01604519306793	5.97215206923058	13.0120723093323
ENSG00000213264.3	21.1589081993316	18.5056643389686	23.8529424002475	25.0573042609569	20.902532242307	21.0195014227676
ENSG00000213265.8	77.5826633975492	82.7884983585436	57.6446108005982	88.2017109985683	65.6936727615364	93.086363443685
ENSG00000213269.2	537.033241440178	611.660905519593	512.838261605322	572.308829320256	580.294109393571	482.447604084475
ENSG00000213270.5	61.4615904837727	74.9966396895042	66.589464200691	52.1191928627903	82.614770291023	59.0547897115851
ENSG00000213272.5	8.06053645688823	13.6357526708189	5.96323560006188	14.0320903861359	8.95822810384587	9.00835775261468
ENSG00000213275.2	129.976150367323	113.955933034701	143.117654401485	63.1444067376114	53.7493686230752	52.0482892373293
ENSG00000213277.3	1.00756705711103	3.8959293345197	1.98774520002063	0	2.98607603461529	2.00185727835882
ENSG00000213280.2	2092.71677761961	1849.59245156323	1902.27215641974	2023.62789211488	1999.67558451404	1849.71612520355
ENSG00000213281.4	3805.58077470835	4009.8852675544	3945.67422204095	4413.09242643973	4490.06299738319	4813.46582581378
ENSG00000213285.4	13.0983717424434	9.73982333629925	12.9203438001341	13.0297982156976	13.9350214948714	15.0139295876911
ENSG00000213287.3	31.2345787704419	44.8031873469765	29.8161780003094	36.0825181357779	39.8143471282039	34.0315737320999
ENSG00000213290.4	1890.19579914029	1991.7938722732	2105.02216682184	2434.56768199457	2440.6194789589	2347.17765887571
ENSG00000213291.3	57.4313222553286	53.5690283496458	33.7916684003507	41.0939789879693	50.7632925884599	40.0371455671764
ENSG00000213293.4	1173.81562153435	1006.12375063971	1011.7623068105	1051.40448678975	962.511841824329	983.912852313359
ENSG00000213295.3	32.2421458275529	47.7251343478663	47.7058848004951	45.1031476697224	65.6936727615364	44.040860123894
ENSG00000213296.4	137.0291197671	183.108678722426	157.03187080163	174.39883765626	188.122790180763	192.178298722447
ENSG00000213297.8	433.253834557742	420.760368128127	400.530657804156	445.017723674594	446.916046514089	427.396528929608
ENSG00000213300.5	3857.97426167813	3586.20295242538	3839.32985383984	4537.37665557407	4371.61531467679	4723.38224828763
ENSG00000213301.2	8.06053645688823	5.84389400177955	6.9571082000722	4.0091686817531	8.95822810384587	9.00835775261468
ENSG00000213302.3	27.2043105419978	34.0893816770474	51.6813752005363	36.0825181357779	28.8654016679478	31.0287878145617
ENSG00000213303.3	1082.12701933724	969.112421961775	1029.65201361069	1064.43428500545	1083.94560056535	988.917495509256
ENSG00000213304.3	5.03783528555514	7.7918586690394	4.96936300005157	3.00687651131483	3.98143471282039	6.00557183507645
ENSG00000213305.3	529.980272040401	614.582852520482	580.421598406023	566.295076297626	608.164152383314	543.504251074419
ENSG00000213307.4	194.460442022429	124.66973870463	127.21569280132	138.316319520482	112.475530637176	127.117937175785
ENSG00000213309.3	604.540234266617	862.948347596113	655.955916006807	662.5151246597	717.653606985875	618.573899012875
ENSG00000213310.3	5.03783528555514	7.7918586690394	5.96323560006188	6.01375302262965	3.98143471282039	6.00557183507645
ENSG00000213312.3	685.145598835499	833.728877587215	714.594399407416	670.533462023207	726.611835089721	646.599900909898
ENSG00000213315.5	7298.81576171229	7243.50661520575	7239.36801847513	6779.5042408445	6827.16517380876	6570.09558757364
